online_order,book_table,rate,votes,location,cuisines,cost,menu_item
1,1,3.9,46,22,1631,300,5047
1,1,3.9,161,22,1296,900,5047
1,0,3.9,400,22,604,850,5047
1,0,4,768,22,1247,500,5047
1,1,4.1,252,41,1149,750,5047
1,0,4.1,131,22,1156,650,5047
1,0,2.9,89,6,873,350,5047
1,0,3.7,141,22,54,500,5047
1,0,4,164,22,86,500,5047
1,0,3.8,81,6,1156,300,5047
1,0,3.8,178,38,1335,800,5047
1,0,3.7,69,0,83,400,5047
1,0,3.2,51,22,1196,600,5047
1,0,3.9,236,22,1381,400,5047
1,0,3,137,75,1341,650,5047
1,0,4,92,22,949,100,5047
1,0,3.7,86,22,609,500,5047
1,0,2.9,827,71,113,800,5047
1,0,3.8,59,22,1547,200,5047
1,1,4.2,1148,22,1018,1800,5047
1,0,3.7,62,22,64,500,5047
1,0,2.7,140,22,1156,250,5047
1,1,4.3,715,71,1002,1500,5047
1,0,4,57,6,956,300,5047
1,0,3.2,135,71,258,400,5047
1,0,3.6,144,22,1547,150,5047
1,0,3.9,92,22,1652,250,5047
1,0,3.6,65,7,591,400,5047
1,0,3.7,53,41,473,450,5047
1,0,4.3,169,41,773,450,5047
1,0,2.3,235,6,1156,800,5047
1,0,3.9,432,71,1181,450,5047
1,1,3.5,59,22,1279,700,5047
1,0,3.8,88,22,638,600,5047
1,0,3.1,101,22,466,650,5047
1,0,3.7,90,22,181,400,5047
1,0,3.7,182,6,1445,400,5047
1,0,3.1,35,22,1156,300,5047
1,0,3.8,34,22,186,350,5047
1,0,3.8,80,22,1465,800,5047
1,1,3.9,202,22,492,500,5047
1,0,3.9,88,22,817,250,5047
1,0,3.8,212,22,38,600,5047
1,0,4,120,22,217,400,5047
1,1,4,127,22,1390,900,5047
1,0,3.2,68,22,1619,400,5047
1,0,3.1,53,38,817,100,5047
1,0,3.8,93,38,217,250,5047
1,0,3.8,89,22,1235,400,5047
0,0,3.7,40,22,1632,150,5047
1,1,4,390,22,421,1300,5047
1,1,3.8,499,22,391,700,5047
1,1,3.7,111,22,1196,800,5047
1,0,3.4,179,22,1638,300,5047
1,0,3,39,22,1156,450,5047
1,0,3.9,75,22,956,500,5047
1,0,2.8,137,38,1156,500,5047
1,0,3.8,61,22,108,400,5047
1,0,4.1,93,22,989,700,5047
1,0,4.1,129,22,773,350,5047
1,0,4,75,38,181,500,5047
1,0,4,108,6,450,400,5047
1,0,3.2,44,71,1476,600,5047
1,0,3.7,34,6,1267,450,5047
1,0,3.9,48,22,821,400,5047
1,0,3.7,122,22,1285,300,5047
1,0,3.8,38,38,1156,400,5047
1,0,2.4,318,38,1381,600,5047
1,0,3.7,483,41,761,800,5047
1,0,2.9,317,71,1356,500,5047
1,0,3.5,165,22,68,700,5047
1,0,3.4,212,22,1258,800,5047
1,0,3.8,190,22,1573,250,5047
1,0,4.1,111,6,769,600,5047
1,0,4.2,1022,22,773,500,5047
1,1,4.1,1694,6,1156,1100,5047
1,1,3.2,426,19,1226,900,5047
1,0,3.8,133,6,817,200,5047
1,0,3.9,1245,22,1102,1400,5047
1,0,3.8,283,22,286,400,5047
1,0,2.8,188,22,1196,400,5047
1,0,3.8,211,22,1027,200,5047
1,0,3.1,248,22,521,500,5047
1,0,4,251,6,1156,250,5047
1,0,3.8,93,38,1253,550,5047
1,0,4,492,22,528,800,5047
1,0,3.5,323,38,1077,500,5047
1,0,2.9,243,71,1268,300,5047
1,0,3,255,7,286,550,5047
1,0,3,289,6,1476,500,5047
1,0,3.9,261,22,1218,400,5047
1,0,3.1,131,22,1218,400,5047
1,0,3.8,36,22,932,500,5047
1,0,4,64,22,1591,300,5047
1,0,2.6,76,6,117,800,5047
1,1,3.9,43,71,305,500,5047
1,0,4,54,22,1134,500,5047
1,0,4,457,38,1156,550,5047
1,0,3.9,36,71,1156,400,5047
1,0,3.9,368,22,50,550,5047
1,0,3.5,694,6,1523,600,5047
1,0,2.8,484,22,1599,400,5047
1,1,4.2,1170,41,883,1300,5047
1,0,3.5,234,22,1600,400,5047
1,0,4.5,196,22,1076,1200,5047
1,0,3.7,130,38,624,1200,5047
1,0,4,76,38,1511,300,5047
1,0,4.2,78,22,268,400,5047
1,0,3.9,54,22,316,250,5047
1,1,4.1,1847,38,343,600,5047
1,0,3.9,46,22,650,300,5047
1,0,4.1,888,40,395,800,5047
1,0,3.9,716,22,977,1000,5047
1,0,4,136,71,332,500,5047
0,0,4.2,1383,22,742,1100,5047
1,0,3.8,192,22,1644,250,5047
1,1,4.1,733,22,405,1200,5047
1,0,3.9,150,22,773,300,5047
1,1,4.5,247,41,1008,1300,5047
1,0,3.9,205,22,356,600,5047
1,1,4.4,190,40,332,1000,5047
1,0,3.7,197,22,1571,400,5047
1,0,4.3,1099,22,1673,450,5047
1,1,4.2,1004,6,722,1200,5047
1,0,3.9,70,22,1121,200,5047
1,0,3.7,310,22,197,600,5047
1,0,3.9,170,22,1156,400,5047
1,0,4.3,1101,22,419,700,5047
1,0,4,136,22,625,750,5047
1,1,4.1,1324,22,1319,800,5047
1,0,4.2,258,71,1451,700,5047
1,1,3.8,157,6,527,600,5047
1,0,4.1,60,39,451,600,5047
1,0,4.4,1288,22,1156,400,5047
1,0,3.7,829,22,1079,850,5047
1,0,4.3,219,38,1075,300,5047
1,0,4.4,792,22,375,700,5047
1,1,4.4,1799,41,1678,1000,5047
1,0,4.1,163,22,767,400,5047
1,0,4.3,372,22,30,700,5047
1,0,3.7,94,22,1181,400,5047
1,0,3.9,337,22,1196,500,5047
1,1,4,535,22,1156,600,5047
1,0,4,603,22,124,800,5047
1,0,4,74,6,433,600,5047
1,0,4,236,6,1156,950,5047
1,1,4,942,71,669,1300,5047
1,1,4,803,22,462,700,5047
1,1,4.5,1878,38,1430,1200,5047
1,0,4.2,236,71,220,150,5047
1,0,3.8,46,71,1540,600,5047
1,0,2.4,438,22,521,1000,5047
1,1,4,281,41,801,1500,5047
1,1,4.2,1884,22,889,1500,5047
1,0,3.9,450,22,1209,550,5047
1,1,4,150,39,706,1100,5047
0,0,3.8,196,38,838,500,5047
1,1,4.2,860,22,510,800,5047
1,1,4.4,3764,22,1468,600,5047
1,0,4.3,229,22,181,500,5047
1,1,4,82,22,431,500,5047
0,0,4.4,790,22,956,400,5047
1,0,4.2,141,22,383,800,5047
1,0,4.5,144,22,773,400,5047
1,1,4.1,720,22,418,950,5047
0,0,4.5,194,22,956,200,5047
1,0,4.1,130,22,773,350,5047
1,0,3.8,151,22,1121,400,5047
1,0,4,221,22,959,400,5047
1,0,3.9,46,22,650,300,5047
1,0,4,158,22,181,300,5047
1,0,3.9,46,22,211,400,5047
1,0,3.8,139,22,789,500,5047
1,0,3.9,205,22,356,600,5047
0,0,3.9,331,22,1642,400,5047
1,0,3.9,44,22,432,300,5047
1,0,4.1,163,22,767,400,5047
1,0,3.9,102,22,956,450,5047
0,0,4.1,116,22,1640,200,5047
0,0,3.9,53,22,175,100,5047
0,0,4.1,106,22,769,300,5047
1,0,3.8,204,22,657,600,5047
1,0,3.7,93,22,181,350,5047
1,0,4.3,324,22,956,180,5047
1,0,4.2,1022,22,773,500,5047
1,0,3.9,75,22,956,500,5047
1,0,3.6,154,22,181,400,5047
0,0,2.6,56,22,293,500,5047
0,0,3.9,56,22,503,350,5047
1,0,4,153,22,181,500,5047
1,0,4,92,22,949,100,5047
0,0,3.6,51,22,1121,150,5047
1,0,3.7,175,22,257,400,5047
1,0,4.1,398,22,956,450,5047
1,0,3.8,34,22,186,350,5047
0,0,4,104,22,767,300,5047
0,0,3.8,63,22,468,1000,5047
1,0,4,48,22,181,500,5047
0,0,3.7,31,22,797,150,5047
1,0,3.9,230,22,789,500,5047
1,0,3.9,150,22,773,300,5047
1,0,3.7,90,22,181,400,5047
1,1,4.1,1847,38,343,600,5047
1,0,4.1,314,38,933,650,5047
1,0,4.5,634,6,930,500,5047
1,0,4,75,38,181,500,5047
0,1,3,74,7,137,1200,5047
1,1,4,82,22,431,500,5047
0,0,4.3,116,22,159,800,5047
0,1,4.7,6745,22,641,1000,5047
1,0,4.4,792,22,375,700,5047
1,1,4.2,1884,22,889,1500,5047
1,1,4.3,797,22,141,1500,5047
0,1,4.7,3573,22,643,1000,5047
1,1,4.2,1149,22,1018,1800,5047
1,1,4.4,3764,22,1468,600,5047
0,1,4.6,766,22,542,1200,5047
0,1,4.6,634,22,686,850,5047
0,1,4.3,331,22,1312,1400,5047
1,0,4.5,196,22,1076,1200,5047
1,0,4.3,790,22,168,1000,5047
1,0,4.2,583,22,1300,550,5047
0,0,4.6,1582,22,336,750,5047
0,0,4.2,1383,22,742,1100,5047
1,1,4.1,1324,22,1319,800,5047
1,0,4.5,2069,22,1626,1200,5047
1,0,4.3,1101,22,419,700,5047
0,1,4.1,1372,22,729,900,5047
1,1,4,558,22,1375,1000,5047
1,0,3.9,125,22,301,600,5047
0,1,3.9,1554,22,1156,750,5047
0,1,4.1,512,22,1125,1200,5047
0,0,4,917,22,1156,800,5047
0,0,4,1829,22,1156,800,5047
1,0,3.9,400,22,604,850,5047
1,0,4.3,372,22,30,700,5047
1,1,4.1,733,22,405,1200,5047
1,0,4,437,22,1258,600,5047
1,0,4.2,141,22,383,800,5047
1,0,3.7,829,22,1079,850,5047
1,0,3.9,148,22,1121,200,5047
0,1,3.8,320,22,948,800,5047
0,0,4,648,22,754,750,5047
1,1,4,403,22,1555,800,5047
1,1,4.1,720,22,418,950,5047
1,0,4.1,93,22,989,700,5047
1,1,4.1,1060,22,992,1200,5047
1,1,3.8,1166,22,1057,600,5047
1,1,4.1,1338,22,1375,800,5047
1,1,3.9,161,22,1296,900,5047
1,1,4,535,22,1156,600,5047
1,0,4,128,22,459,650,5047
1,1,3.9,602,22,1092,1000,5047
1,1,3.9,880,22,1156,1000,5047
1,0,3.8,151,22,1121,400,5047
1,0,3.9,368,22,50,550,5047
1,0,4.1,439,22,394,750,5047
1,0,4.2,78,22,268,400,5047
1,0,4,603,22,124,800,5047
0,0,3.9,338,22,1196,500,5047
1,0,4,987,22,1156,500,5047
1,1,3.7,112,22,1196,800,5047
1,0,4,492,22,528,800,5047
1,0,4.1,564,22,348,600,5047
1,0,4,988,22,238,800,5047
1,0,3.9,1245,22,1102,1400,5047
1,1,3.8,499,22,391,700,5047
1,0,3.8,115,22,1335,800,5047
1,0,3.9,117,22,303,900,5047
1,1,4,803,22,462,700,5047
1,0,3.9,3833,22,1402,750,5047
1,0,2.9,361,22,1197,450,5047
1,0,3.9,44,22,432,300,5047
1,0,3.6,484,22,476,700,5047
1,0,4.1,131,22,1156,650,5047
0,0,3.8,157,22,694,1300,5047
1,0,3.3,292,22,208,600,5047
0,0,3.6,289,22,43,500,5047
1,1,3.9,224,22,1285,800,5047
1,0,3.7,86,22,609,500,5047
1,0,3.9,185,22,568,600,5047
1,1,3.5,59,22,1279,700,5047
1,0,2.8,484,22,1599,400,5047
1,1,3.9,202,22,492,500,5047
1,0,3.6,777,22,604,500,5047
1,0,3.6,121,22,1558,550,5047
1,0,3.9,668,22,292,800,5047
1,0,3.9,716,22,977,1000,5047
0,0,2.6,49,22,436,450,5047
0,0,3.9,371,22,1587,400,5047
0,0,3.7,532,22,1597,250,5047
0,0,2.9,304,22,517,650,5047
1,0,3.1,266,22,517,550,5047
1,0,3.5,166,22,68,700,5047
1,0,3.4,212,22,1258,800,5047
1,0,3.9,450,22,1209,550,5047
0,0,3.6,95,22,64,800,5047
1,0,3.2,68,22,1619,400,5047
1,0,2.8,188,22,1196,400,5047
1,0,3.7,141,22,54,500,5047
1,0,2.8,261,22,1040,700,5047
1,0,3.1,102,22,466,650,5047
1,1,4,390,22,421,1300,5047
1,0,3.8,258,22,1553,550,5047
0,0,2.5,113,22,332,550,5047
1,0,4,136,22,625,750,5047
1,0,3.7,59,22,443,600,5047
1,0,3.7,76,22,565,700,5047
1,0,3.9,337,22,1196,500,5047
1,1,3.4,411,22,1375,750,5047
1,1,4,127,22,1390,900,5047
0,0,3.8,63,22,468,1000,5047
1,0,3.9,92,22,1652,250,5047
1,0,3.5,117,22,58,600,5047
1,0,4,64,22,1591,300,5047
0,0,3.7,38,22,693,600,5047
1,0,3,39,22,1156,450,5047
0,0,3.5,136,22,1196,600,5047
1,0,3.9,356,22,1267,450,5047
1,1,3.9,533,22,76,900,5047
1,0,3.1,248,22,521,500,5047
1,0,2.4,438,22,521,1000,5047
1,0,3.8,88,22,638,600,5047
0,0,3.7,86,22,458,500,5047
1,0,3.7,310,22,197,600,5047
1,0,4.4,1288,22,1156,400,5047
1,0,4.2,70,22,1467,400,5047
1,0,4.3,1099,22,1673,450,5047
1,0,4,54,22,1134,500,5047
1,0,3.6,218,22,252,400,5047
1,1,3.9,46,22,1631,300,5047
1,0,3.9,54,22,316,250,5047
1,0,3.6,622,22,322,400,5047
1,0,4,769,22,1247,500,5047
0,0,4.4,222,22,1547,150,5047
1,0,3.7,94,22,1181,400,5047
1,0,4.1,842,22,1595,300,5047
1,0,3.9,60,22,1336,400,5047
0,0,4.1,110,22,1112,400,5047
1,0,3.9,355,22,1190,500,5047
1,0,4.2,162,22,235,300,5047
1,0,4,221,22,959,400,5047
1,0,3.9,46,22,650,300,5047
1,0,3.8,331,22,1156,350,5047
1,0,3.8,77,22,1460,350,5047
1,0,3.9,48,22,821,400,5047
1,0,3.1,282,22,1356,500,5047
1,0,3.9,236,22,1381,400,5047
1,0,3.9,783,22,1196,300,5047
1,0,3.9,106,22,1547,150,4113
0,0,3.9,331,22,1642,400,5047
1,0,3.9,460,22,262,600,5047
1,0,3.8,83,22,578,400,5047
1,0,3.8,510,22,322,500,5047
1,0,3.9,113,22,323,600,5047
1,0,3.9,261,22,1218,400,5047
1,0,3.8,278,22,235,200,5047
1,0,3.5,234,22,1600,400,2689
1,0,3.8,251,22,1474,400,5047
1,0,3.9,163,22,1597,300,5047
0,0,4.1,116,22,1640,200,5047
0,0,2.8,227,22,266,500,5047
1,0,4.1,672,22,1002,450,5047
1,0,4,164,22,86,500,5047
1,0,3.9,340,22,1582,400,5047
1,0,3.9,50,22,197,450,5047
1,0,3.8,61,22,108,400,5047
0,0,4,60,22,96,400,5047
1,0,3.9,88,22,817,250,5047
1,0,3.8,190,22,1573,250,686
1,0,3.1,382,22,1507,600,5047
0,0,3.9,689,22,877,300,5047
1,0,3.8,63,22,64,500,5047
1,0,3.8,90,22,1235,400,153
1,0,3.8,204,22,657,600,5047
1,0,4.1,119,22,1578,200,5047
0,0,3.8,184,22,1156,250,5047
1,0,3.2,571,22,1641,300,5047
1,0,3.7,197,22,1571,400,2704
1,0,3.8,283,22,286,400,5047
0,0,3.7,446,22,1597,400,5047
1,0,3.1,131,22,1218,400,5047
1,0,3.6,123,22,1285,300,5047
1,0,3.8,347,22,1156,300,5047
1,0,3.1,452,22,1474,750,5047
1,0,3.4,179,22,1638,300,5047
0,0,3.6,218,22,868,300,5047
0,0,3.5,40,22,1002,700,5047
0,0,2.6,91,22,1547,200,5047
1,0,3.8,171,22,591,400,2699
1,0,3.8,80,22,1465,800,5047
1,0,3.8,211,22,1027,200,5047
0,0,3.7,40,22,1632,150,5047
1,0,3.7,83,22,265,350,5047
1,0,2.7,140,22,1156,250,5047
0,0,3.7,41,22,42,500,5047
0,0,3.6,155,22,1199,500,5047
0,0,3.9,89,22,866,300,5047
0,0,2.8,114,22,282,500,5047
1,0,3.8,174,22,1475,400,5047
1,0,3.8,59,22,1547,200,156
0,0,3.7,68,22,217,400,5047
1,0,3.8,192,22,1644,250,5047
1,1,4.3,4108,71,1527,1400,5047
0,1,4.5,1508,71,707,1900,5047
0,1,4.4,366,40,334,1000,5047
0,1,4.7,3614,38,1325,1600,5047
0,1,4.6,178,71,910,1500,5047
1,1,4.1,1847,38,343,600,5047
1,1,4.3,715,71,1002,1500,5047
1,1,4.4,190,40,332,1000,5047
0,1,4.1,238,71,764,2000,5047
1,0,4.2,258,71,1451,700,5047
1,0,3.9,374,38,266,750,5047
1,1,4.1,326,71,3,1200,5047
1,0,3.8,240,7,42,800,5047
1,0,3.8,272,7,70,550,5047
1,0,3.8,93,38,1253,550,5047
1,1,3.2,427,19,1226,900,5047
1,0,4,754,24,1156,250,5047
1,0,3,255,7,286,550,5047
0,1,3,74,7,137,1200,5047
1,0,3.9,121,38,1209,400,5047
0,0,3.7,51,7,895,1500,5047
1,0,4,269,38,1207,450,5047
1,0,3.6,95,38,1335,300,5047
1,0,2.8,137,38,1156,500,5047
0,1,3.9,52,71,766,1900,5047
1,0,3.9,95,38,1327,350,288
1,0,3.6,96,38,1039,300,5047
1,0,3.3,910,38,1177,250,5047
1,0,2.6,473,0,1002,600,5047
0,0,3.7,46,38,1587,300,5047
0,0,4,65,38,565,350,5047
1,0,3.1,53,38,817,100,5047
1,0,2.3,298,7,286,450,5047
0,1,4.7,3573,22,643,1000,5047
0,1,4.7,6745,22,641,1000,5047
1,1,4.2,1884,22,889,1500,5047
1,1,4.3,797,22,141,1500,5047
0,1,4.6,634,22,686,850,5047
0,1,4.3,331,22,1312,1400,5047
0,0,4.2,1383,22,742,1100,5047
0,1,4.1,1372,22,729,900,5047
0,1,4.5,1508,71,707,1900,5047
0,1,4.4,366,40,334,1000,5047
1,1,4.1,326,71,3,1200,5047
0,0,3.7,51,7,895,1500,5047
0,1,4.7,3573,22,643,1000,5047
0,1,4.6,634,22,686,850,5047
0,1,4.7,6745,22,641,1000,5047
1,1,4.3,797,22,141,1500,5047
0,1,4.3,331,22,1312,1400,5047
0,0,4.2,1383,22,742,1100,5047
0,1,4.1,1372,22,729,900,5047
0,1,4.1,512,22,1125,1200,5047
1,1,4.1,1060,22,992,1200,5047
1,0,3.9,1245,22,1102,1400,5047
0,0,3.8,157,22,694,1300,5047
1,1,4.3,4108,71,1527,1400,5047
0,1,4.5,1508,71,707,1900,5047
0,1,4.6,178,71,910,1500,5047
1,1,4.1,326,71,3,1200,5047
0,0,3.7,51,7,895,1500,5047
0,1,4,773,26,1141,1000,5047
1,1,3.9,847,26,1174,1200,5047
0,1,4.7,9021,58,16,1800,5047
0,1,4.7,7152,26,1325,1600,5047
0,1,4.3,3586,26,626,2100,5047
1,1,4.1,840,26,1222,1200,2493
1,1,4.4,1507,26,558,1700,4457
1,1,4.3,3275,26,1006,1400,2602
1,1,4.4,1414,26,1156,1100,3937
1,1,4.5,1614,26,1008,1300,927
0,1,4.1,1224,26,1560,800,5047
1,1,3.9,1432,26,1156,1000,3901
0,0,4.3,1651,26,410,1300,5047
1,0,4.2,8176,26,1402,750,4418
1,1,4.4,79,26,133,1600,973
1,0,4,555,26,1277,900,2486
1,1,4.2,1345,26,1071,1700,5047
0,1,4.3,504,26,1547,1100,5047
1,1,4.1,80,26,1181,1200,195
1,1,4,1013,26,1156,1200,3299
0,0,3.9,434,26,1547,400,5047
1,1,3.6,592,26,245,850,4250
1,1,3.8,297,26,1222,1200,3293
1,1,4.2,217,16,808,1500,4293
0,0,4,115,16,1305,1700,5047
1,0,2.9,319,16,1252,1000,747
0,0,3.4,46,16,1156,1100,5047
0,1,4.2,589,58,1344,3500,5047
0,0,4.6,979,49,1654,3000,5047
1,1,4,1904,49,1663,2100,808
0,1,4.3,145,78,18,2800,5047
0,1,4,420,58,718,2200,5047
0,0,4.3,687,49,812,3000,5047
1,1,4,419,58,546,1400,4630
0,1,4.2,405,58,84,1500,5047
0,1,4.2,271,49,994,3000,5047
1,1,4.3,1235,26,390,1000,370
0,0,4.6,1308,26,338,900,5047
0,0,4.4,1095,26,427,800,5047
1,0,4.2,5295,26,179,600,4525
1,0,4.2,1852,26,383,800,2773
1,0,4.6,1687,26,781,900,3965
1,1,4.3,4644,26,1468,600,2240
1,0,4.3,1269,26,456,1000,2614
1,0,4.2,1203,26,451,600,4482
0,0,4.3,1651,26,410,1300,5047
0,0,4.5,197,26,359,600,5047
1,0,4.4,105,26,509,200,845
1,0,4.2,391,26,401,500,2580
1,0,4.5,2687,26,954,550,1537
1,0,4.3,391,26,341,700,1967
0,0,4.2,311,26,399,800,5047
1,0,4.3,153,26,448,600,683
1,1,3.9,1380,26,455,900,5047
1,1,4.3,766,26,659,1000,3223
0,0,4.2,583,26,427,700,5047
1,0,4.3,371,26,1634,400,2082
0,0,4.2,858,26,332,600,5047
0,0,4,861,26,771,800,5047
1,0,4.3,420,26,779,400,2187
1,1,4,144,26,463,700,892
1,0,4,399,26,459,650,1350
1,0,4.1,1141,26,415,500,2403
0,0,4.2,583,26,427,700,5047
1,0,3.9,84,26,835,450,2231
1,1,4,209,26,475,800,2265
1,0,3.9,660,26,511,500,3829
1,0,4.3,184,26,366,650,313
1,1,4,339,26,654,800,5041
0,1,4.1,287,26,332,850,5047
1,0,4.1,332,26,662,800,1046
1,0,4.1,137,26,347,750,2183
0,0,2.9,539,26,780,500,5047
1,0,4.1,114,26,350,450,4057
0,0,3.4,90,26,383,500,5047
1,0,3.8,71,26,332,500,2009
0,0,3.9,155,26,383,700,5047
0,0,3.8,209,26,436,500,5047
0,0,4,97,26,1506,1100,5047
1,0,3.7,72,26,436,900,789
0,0,3.9,49,26,332,200,5047
1,0,2.8,185,26,401,500,5047
0,0,3.7,69,26,383,700,5047
1,0,2.4,127,26,439,600,1063
1,0,2.9,48,26,177,500,5047
0,0,4,134,26,430,600,5047
1,0,3,59,26,479,500,5047
0,1,3.9,1717,16,750,1600,5047
0,0,4,282,31,332,500,5047
1,1,4.4,688,49,8,1700,214
0,1,4.1,563,49,1349,2500,5047
1,0,4.2,430,78,481,700,5047
1,0,3.8,135,58,785,700,3428
1,0,3.8,259,49,332,700,5047
1,0,4.4,845,26,930,500,5047
1,0,4.2,770,26,1591,300,5047
1,0,4,450,26,1638,300,5047
1,0,4,472,26,235,300,5047
1,0,4.4,105,26,509,200,5047
1,0,3.8,138,58,238,800,5047
1,0,4.3,314,26,1392,500,5047
1,0,3.9,224,31,53,600,5047
1,0,3.9,302,16,1063,300,5047
1,0,4,1391,26,323,600,5047
1,0,4.2,241,31,1407,400,5047
1,0,3.9,639,58,1196,400,5047
1,0,3.8,1082,26,142,450,5047
1,0,4.1,81,26,1156,150,5047
1,0,3.8,61,31,1156,400,5047
1,0,3.4,351,18,1196,350,5047
1,0,3.4,148,31,1589,350,5047
1,0,4.3,78,26,773,400,5047
1,0,4.2,380,78,1478,500,5047
1,0,3.9,418,31,1196,200,5047
1,0,4.7,2139,26,956,400,5047
1,0,4,85,58,235,650,5047
1,0,4.2,1327,31,330,500,5047
1,0,2.7,67,59,1248,400,5047
1,0,3.9,924,26,1335,300,5047
1,1,4,1129,26,1156,1000,5047
1,0,4.1,551,77,1581,350,5047
1,0,3.9,43,26,1547,150,5047
1,0,4,50,26,1652,200,5047
1,0,3.8,189,10,943,800,5047
1,0,4.1,1122,16,271,650,5047
1,0,4.3,289,26,255,800,5047
1,0,3.8,140,26,266,400,5047
1,0,4.1,3238,26,294,800,5047
1,0,3.2,393,58,1196,400,5047
1,0,3.1,282,31,604,850,5047
1,0,3.8,259,31,1542,600,5047
1,0,3.9,83,10,1156,300,5047
1,0,4.3,888,16,181,500,5047
1,1,3.4,257,31,1380,500,5047
1,0,3.9,1615,58,286,550,5047
1,0,3.6,133,26,308,250,5047
1,0,4,1078,8,320,550,5047
1,1,4.2,1745,26,254,750,5047
1,0,3.9,327,58,322,400,5047
1,1,4,210,26,475,800,5047
1,0,3.9,521,77,57,600,5047
1,0,4.1,204,78,1594,250,5047
1,0,2.8,211,58,1469,300,1075
1,0,3.9,99,78,1156,150,5047
1,1,4.2,2015,58,165,1000,5047
1,0,4.1,730,26,1156,950,5047
1,0,3.2,49,26,855,250,5047
1,0,4.1,57,26,1121,200,5047
1,0,3.9,138,31,1176,600,5047
1,1,4.5,3219,26,1156,1200,5047
1,1,4.1,522,26,619,800,5047
1,0,4.3,146,78,294,650,5047
1,0,3.9,456,16,1219,600,5047
1,0,3.9,238,26,1216,800,5047
1,0,4,153,26,1272,700,5047
1,0,4.4,457,26,926,500,5047
0,0,4.6,1313,26,338,900,5047
1,0,3.8,135,58,785,700,5047
1,0,3.9,59,26,1113,600,5047
1,0,3.9,82,26,329,500,5047
1,0,3.8,426,31,49,500,5047
1,0,4,173,33,1156,450,5047
1,0,3.9,190,26,918,600,5047
1,0,4.3,1210,26,1488,1200,5047
1,0,4.3,127,26,767,300,5047
1,0,3.7,443,58,1563,400,5047
1,0,3.7,833,26,1474,750,5047
1,0,4.2,444,26,1530,700,5047
1,0,3.2,574,31,515,600,5047
1,0,3.8,221,18,558,400,5047
1,1,4.6,5421,26,809,1600,5047
1,0,4.2,387,26,1110,600,5047
1,0,3.1,39,26,1513,400,5047
1,1,4.3,367,26,1656,1200,5047
1,0,4,401,26,459,650,5047
1,0,4,261,58,1121,400,5047
1,0,3.9,661,26,511,500,5047
1,0,3.7,106,10,1507,600,5047
1,0,4.1,259,26,773,300,5047
1,1,4.1,243,26,1033,800,5047
1,0,3.8,185,31,817,150,5047
1,0,4.2,734,26,767,300,5047
1,0,4.6,3760,26,160,1200,5047
1,0,4.1,293,26,579,800,5047
1,0,4.4,535,58,769,600,5047
1,0,4.6,1689,26,781,900,5047
1,0,3.9,160,58,1589,40,5047
1,0,3.6,67,26,1386,300,5047
1,0,4,682,31,266,750,5047
1,0,3.9,199,26,1552,400,5047
1,0,4.2,175,26,1652,250,5047
1,0,3.9,647,31,609,500,5047
1,0,4,264,26,649,700,5047
1,0,4.1,198,26,1544,650,5047
1,0,3.9,56,26,175,500,5047
1,1,3.9,53,26,284,350,5047
1,0,4.4,154,26,448,600,5047
1,0,3.3,59,31,1533,750,5047
1,0,3,64,16,794,200,5047
1,0,4.2,5299,26,179,600,5047
1,0,4,567,26,778,400,5047
1,0,4.7,1594,26,127,1500,5047
1,0,4.4,580,77,908,450,5047
1,0,3.9,257,26,1277,650,5047
1,0,4,213,31,225,100,5047
1,0,3.9,97,18,202,500,5047
1,0,3,235,26,1465,500,5047
1,0,4,528,18,314,350,5047
0,0,4.1,1075,26,1452,800,5047
1,0,4.1,128,31,228,250,5047
1,0,3.9,140,26,1190,500,5047
1,0,3.7,270,26,1296,500,5047
1,1,4.5,1619,26,1008,1300,5047
0,0,4.2,1926,26,43,850,5047
1,0,4.3,3848,26,4,1400,5047
1,0,4.3,566,78,407,700,5047
1,0,4.2,171,14,1151,800,5047
1,0,3.4,334,26,82,550,5047
1,0,4.2,1204,26,451,600,5047
1,0,4,359,65,610,1000,5047
1,1,4.4,1420,26,1156,1100,5047
1,1,4.3,2654,49,406,1200,5047
1,1,4.3,2039,49,1627,1500,5047
1,0,3.2,166,16,1476,600,5047
1,0,3.9,388,26,322,500,5047
1,0,2.9,319,16,1252,1000,5047
1,1,4.1,840,26,1222,1200,5047
1,0,4,556,26,1277,900,5047
1,1,4.3,389,8,892,1600,5047
1,0,3.8,55,26,1327,500,5047
1,0,3.5,60,20,1002,300,5047
1,0,4.2,624,26,767,300,5047
1,0,4.1,496,31,588,300,5047
1,0,4.1,1145,26,415,500,5047
1,0,4.4,1865,26,1124,1800,5047
1,0,3.7,72,26,436,900,5047
1,0,3.9,120,31,1636,250,5047
1,0,3.7,257,31,295,450,5047
1,1,4,1021,8,1375,700,5047
1,1,4,340,26,654,800,5047
1,1,3.6,592,26,245,850,5047
1,0,3.9,117,49,1474,800,5047
1,0,3.3,214,31,1156,450,5047
1,0,4.2,125,8,1654,700,5047
1,0,4.5,2686,26,954,550,5047
1,0,3.9,87,78,1242,500,5047
1,0,2.8,94,26,610,600,5047
0,1,4.2,902,26,50,800,5047
1,0,3,564,26,1608,200,5047
1,0,3.9,137,31,1648,300,5047
1,0,4.2,970,26,596,1100,5047
1,0,3.9,148,8,182,450,5047
1,0,3,159,31,1547,400,5047
